,Location,Year,Longitude,Latitude,Count
341,17 Avenue and Radisson Drive SE,2018.0,-113.98669807796999,51.037890201734896,1
342,17 Avenue and Richmond Road SW,2018.0,-114.112328836434,51.0370673657691,1
343,17 Avenue and Sarcee Trail SW,2018.0,-114.16640156683201,51.0393493012379,1
344,17 Avenue and Simcoe Boulevard SW,2018.0,-114.17880441168501,51.0366317212555,1
345,17 Avenue at 11 Street SW,2018.0,-114.09004531407601,51.037817704843505,2
346,17 Avenue at 14 Street SW,2018.0,-114.094709998213,51.037824176242296,1
347,17 Avenue at 14A Street SW,2018.0,-114.09650700792601,51.037828819218205,1
348,17 Avenue at 19 Street SE,2018.0,-114.017907478327,51.037655673673,2
349,17 Avenue at 19A Street SW,2018.0,-114.10703106879801,51.037826847023105,1
350,17 Avenue at 28 Street SE,2018.0,-113.993051965025,51.037873941365206,1
351,17 Avenue at 29 Street SW,2018.0,-114.129546341432,51.0378050478859,1
352,17 Avenue at 33 Street SE,2018.0,-113.986633378739,51.037770361068795,1
353,17 Avenue at 36 Street SE,2018.0,-113.98169195426901,51.037775984283,1
354,17 Avenue at 4 Street SW,2018.0,-114.071482040624,51.037830532762,1
355,17 Avenue at 5 Street SW,2018.0,-114.073946478445,51.037828549989605,1
356,17 Avenue at 52 Street SE,2018.0,-113.958502157114,51.0378555434499,1
357,17 Avenue at 68 Street SE,2018.0,-113.935529817803,51.03786598523129,1
358,17 Avenue at 70 Street SE,2018.0,-113.930224045457,51.0378886486687,1
359,17 Avenue at 85 Street SW,2018.0,-114.21137447074301,51.03801220842529,1
360,17 Avenue at 9 Street SW,2018.0,-114.084255359888,51.03781662847071,2
361,17 Avenue at Glenside Drive SW,2018.0,-114.160419877376,51.037808550993496,1
362,17 Avenue at Simcoe Boulevard SW,2018.0,-114.17880441168501,51.0366317212555,1
363,17 Avenue at Sirocco Drive SW,2018.0,-114.170129491905,51.0376123282555,1
364,17 Avenue at Sirroco Drive SW,2018.0,-114.170129491905,51.0376123282555,1
365,17 Avenue at Stoney Trail SE,2018.0,-113.92928882848301,51.037888715863,1
366,17 Avenue to Southbound Deerfoot Trail SE,2018.0,-114.00861199153098,51.037035087453795,1
367,17 Street and 12 Avenue SW,2018.0,-114.101762968669,51.04250999484079,1
368,17A Street and 25 Avenue SW,2018.0,-114.10342170583901,51.0314380236496,1
369,18 Avenue and 4 Street SW,2018.0,-114.071509898027,51.036938822828105,1
370,18 Avenue and 5 Street NW,2018.0,-114.073991911562,51.0687654786294,1
371,18 Avenue and 6 Street NE,2018.0,-114.04833461930099,51.0687835773578,1
372,18 Avenue and Edmonton Trail NE,2018.0,-114.056096873715,51.06880402280189,1
373,18 Street and 107 Avenue SE,2018.0,-114.001135701708,50.956596852054005,1
374,18 Street and 24 Street SE,2018.0,-114.001650243312,50.9564757523753,1
375,18 Street and 26 Avenue SW,2018.0,-114.104544285586,51.030432509329,1
376,18 Street and 76 Avenue SE,2018.0,-114.015948992051,50.985048186440295,2
377,18 Street and Glenmore Trail SE,2018.0,-114.020875891681,50.9835702016212,1
378,18 Street and Quarry Park Boulevard SE,2018.0,-114.012648173824,50.9635002985025,1
379,18 Street and Quarry Park Road SE,2018.0,-114.009436636179,50.9595119802013,1
380,18 Street and Riverbend Gate SE,2018.0,-114.015884158966,50.97577662128779,1
381,18 Street and Riverglen Drive SE,2018.0,-114.015862678585,50.972913179726106,1
382,18 Street and Riverview Cl SE,2018.0,-114.015769766885,50.9701663447501,1
383,18 Street at Quarry Park Boulevard SE,2018.0,-114.012648173824,50.9635002985025,1
384,19 Avenue and 14 Street SW,2018.0,-114.09470670629999,51.0365590517776,1
385,19 Avenue and 15 Street SE,2018.0,-114.025149741631,51.036013171682995,1
386,19 Avenue and 16 Street SW,2018.0,-114.098835870547,51.0365647124281,1
387,19 Avenue and 36 Street SE,2018.0,-113.98161085642599,51.0362517602729,4
388,19 Avenue and 36 Street SW,2018.0,-114.139731799609,51.036252291073104,1
389,19 Avenue and 44 Street SE,2018.0,-113.97001420970899,51.0362912524799,1
390,19 Street and 10 Avenue SW,2018.0,-114.106557378685,51.044344213474396,1
391,19 Street and 16 Avenue NE,2018.0,-114.01402450449,51.067037310318604,3
392,19 Street and 16 Avenue NW,2018.0,-114.106350217007,51.0669053616215,3
393,19 Street and 17 Avenue SW,2018.0,-114.10630802218,51.037827956432295,2
394,19 Street and 2 Avenue NW,2018.0,-114.105569535147,51.0543743213473,1
395,19 Street and 20 Avenue NW,2018.0,-114.106296065039,51.070546328934405,1
396,19 Street and 24 Avenue NE,2018.0,-114.01343863405701,51.0742629347894,1
397,19 Street and 39 Avenue NE,2018.0,-114.011583642096,51.088256373987,1
398,19 Street and 6 Avenue NW,2018.0,-114.105578066131,51.05818865114429,1
399,19 Street and 8 Avenue NE,2018.0,-114.01329787226801,51.05960461778871,2
400,19 Street and Blackfoot Trail SE,2018.0,-114.017915085819,51.037416904899395,1
401,19 Street and Briar Crescent NW,2018.0,-114.10625646535101,51.0619135531203,1
402,19 Street and Centre Avenue SE,2018.0,-114.008365531545,51.052441889655704,1
403,19 Street and Kensington Road NW,2018.0,-114.105560279958,51.05249925333221,1
404,19 Street and Maynard Road SE,2018.0,-114.00836608423401,51.046801286351396,1
405,19 Street and Morley Trail NW,2018.0,-114.10629780693,51.0747947663983,1
406,19 Street and Northmount Drive NW,2018.0,-114.109124555151,51.087547169592504,1
407,19 Street and Palermo Way SW,2018.0,-114.106341597446,50.969864052758105,1
408,19 Street and Southland Drive SW,2018.0,-114.106354932974,50.961363679772205,1
409,19 Street and Westmount Boulevard NW,2018.0,-114.105545717584,51.049418307384606,1
410,19 Street at Blackfoot Trail SE,2018.0,-114.017781776429,51.0374338259776,1
411,19 Street at Valleyview Road NE,2018.0,-114.01343869733401,51.07103266950401,1
412,194 Avenue and Chaparral Boulevard SE,2018.0,-114.02511919140402,50.8777959764633,3
413,194 Avenue and Chaparral Drive SE,2018.0,-114.037090147463,50.8769821590728,1
414,194 Avenue and Chaparral Valley Drive SE,2018.0,-114.01338954168101,50.877664589614106,1
415,194 Avenue and Macleod Trail SE,2018.0,-114.045384732326,50.8783065113474,1
416,194 Avenue and Walden Gate SE,2018.0,-114.03668558768899,50.8769579240337,2
417,1A Street and 58 Avenue SW,2018.0,-114.06764476896299,51.001377668178996,1
418,1a Street and 58 Avenue SW,2018.0,-114.06764476896299,51.001377668178996,1
419,2 Avenue and 28 Street SE,2018.0,-113.99252958675301,51.0499515273127,1
420,2 Avenue and 33 Street NE,2018.0,-113.985984028039,51.052010741018705,1
421,2 Avenue and 9A Street NW,2018.0,-114.08451124978501,51.0542474283358,1
422,2 Avenue and 9a Street NW,2018.0,-114.08451124978501,51.0542474283358,1
423,2 Street and 12 Avenue SW,2018.0,-114.068262969951,51.0415677850442,1
424,2 Street and 13 Avenue SW,2018.0,-114.068331171022,51.0406255305415,1
425,2 Street and 4 Avenue SW,2018.0,-114.067683279637,51.0494702773993,1
426,2 Street and 57 Avenue SW,2018.0,-114.068606852164,51.002510271584605,1
427,2 Street and 7 Avenue SW,2018.0,-114.067903814527,51.046573568818594,1
428,2 Street and 9 Avenue SW,2018.0,-114.068034913643,51.0447502848464,1
429,20 Avenue and 14 Street NW,2018.0,-114.09473549720501,51.0705290302633,1
430,20 Avenue and 16 Street NW,2018.0,-114.09965576143298,51.07054651469029,1
431,20 Avenue and 34 Street NE,2018.0,-113.98555653845101,51.0713683146844,1
432,20 Avenue and 4 Street NW,2018.0,-114.071539721686,51.070558741316496,2
433,20 Avenue and 50 Street SE,2018.0,-113.96137248154498,51.035523868093605,1
434,20 Avenue and Edmonton Trail NE,2018.0,-114.056132889588,51.0706233400496,2
435,20 Street and 50 Avenue SW,2018.0,-114.109324779337,51.00871261353289,1
436,20 Street and Kensington Road NW,2018.0,-114.108023782652,51.0524968227773,1
437,20A Street between 74 Avenue and 76 Avenue SE,2018.0,-114.010206158423,50.9855153113153,1
438,21 Avenue and 14 Street NW,2018.0,-114.09472862288,51.0714252185306,1
439,21 Avenue at 11 Street SE,2018.0,-114.036762137003,51.0345807259542,1
440,21 Avenue at 14 Street SW,2018.0,-114.094693227285,51.0349825303368,1
441,22 Avenue and 48 Street NW,2018.0,-114.15938642746201,51.077323741815604,1
442,22 Street and 22 Avenue SW,2018.0,-114.11367259569599,51.0337697045792,1
443,23 Avenue and 1 Street NE,2018.0,-114.059950777778,51.0733073846343,1
444,23 Avenue and 19 Street NW,2018.0,-114.106300527241,51.0732416150131,1
445,23 Avenue and 44 Street SE,2018.0,-113.97001621725501,51.0331804403333,1
446,23 Avenue and Barlow Trail NE,2018.0,-114.002198495116,51.073465492126104,2
447,23 Avenue and Sunridge Wy NE,2018.0,-114.001813933233,51.073464509859896,1
448,23 Street and 32 Avenue NE,2018.0,-114.005084080518,51.081424417608794,1
449,23 Street and Mckinnon Cr NE,2018.0,-114.00482602552401,51.055173975097,1
450,24 Avenue and 14 Street NW,2018.0,-114.09473330345101,51.074276924873296,1
451,24 Avenue and 19 Street NW,2018.0,-114.106298046763,51.0742766004379,1
452,24 Avenue and 2 Street SW,2018.0,-114.06896009404801,51.03146083240829,1
453,24 Avenue and 22a Street NW,2018.0,-114.11459198012399,51.0742559994802,1
454,24 Avenue and 26 Street SE,2018.0,-113.994352891215,51.0321839504284,1
455,24 Avenue at 18 Street NW,2018.0,-114.10495669568,51.0742773629022,1
456,24 Avenue at Crowchild Trail NW,2018.0,-114.119444842227,51.074430306474106,1
457,24 Avenue at University Drive NW,2018.0,-114.12959625241001,51.0744466426864,1
458,24 Street and 162 Avenue SW,2018.0,-114.11710533160966,50.90654758906256,3
459,24 Street and 18 Street SE,2018.0,-114.001650243312,50.9564757523753,1
460,24 Street and 90 Avenue SW,2018.0,-114.118381413701,50.9722702921877,1
461,24 Street and 98 Avenue SW,2018.0,-114.118036626582,50.964994162782496,1
462,24 Street and Anderson Road SW,2018.0,-114.117966255872,50.950472624621604,1
463,24 Street and Braeside Drive SW,2018.0,-114.118056218051,50.95418733191261,2
464,24 Street and Everridge Drive SW,2018.0,-114.117183622919,50.910887407676,1
465,24 Street and Glenmore Trail SE,2018.0,-113.99907510224199,50.9779124244855,1
466,24 Street and Oakfield Drive SW,2018.0,-114.118191558739,50.9541817110594,2
467,24 Street and Oakmoor Drive SW,2018.0,-114.118451980933,50.9631798579132,1
468,24 Street and Quarry Park Boulevard SE,2018.0,-114.00219771341801,50.96348469096829,1
469,24 Street and Southland Drive SW,2018.0,-114.117935812177,50.9613306256744,1
470,24 Street and Woodview Drive SW,2018.0,-114.11848615848999,50.9412980954661,1
471,24 Street at Southland Drive SW,2018.0,-114.117975816859,50.960826343669396,1
472,24A Street and 19 Avenue SW,2018.0,-114.119355541479,51.036266785905106,1
473,25 Avenue and 4 Street NW,2018.0,-114.07154739712,51.0751664926387,1
474,25 Avenue and 4 Street SW,2018.0,-114.07150852044201,51.030577945220095,1
475,25 Avenue and 5 Street SW,2018.0,-114.073316222158,51.030580960428495,1
476,25 Avenue and Macleod Trail SE,2018.0,-114.05980730065001,51.030508825440904,1
477,25 Avenue and Spiller Road SE,2018.0,-114.051982404203,51.0296892860289,1
478,25 Avenue at 4 Street SW,2018.0,-114.07150852044201,51.030577945220095,1
479,25 Avenue at Macleod Trail SE,2018.0,-114.0594502587135,51.0305136817419,2
480,25 Avenue at Spiller Road SE,2018.0,-114.052368492328,51.02934112015021,2
481,25 Street and 50 Avenue SE,2018.0,-113.999011220776,51.008756470866395,1
482,26 Avenue and 11 Street SE,2018.0,-114.03713476056151,51.030571245920925,4
483,26 Avenue and 16 Street SW,2018.0,-114.099603936232,51.0304367344563,1
484,26 Avenue and 26 Avenue NE,2018.0,-114.062522550192,51.0760582304282,1
485,26 Avenue and 26 Street SE,2018.0,-113.994369062951,51.030499271352994,1
486,26 Avenue and 30 Street SW,2018.0,-114.13123718538401,51.0300562403828,1
487,26 Avenue and 32 Street NE,2018.0,-113.988650425378,51.077864603719995,2
488,26 Avenue and 34 Street SE,2018.0,-113.984382688792,51.030521557079105,1
489,26 Avenue and 36 Street NE,2018.0,-113.98208466084266,51.07793372145335,6
490,26 Avenue and 37 Street SW,2018.0,-114.14113392098999,51.0300518993946,1
491,26 Avenue and 43 Street SE,2018.0,-113.971441689689,51.0305483279337,1
492,26 Avenue and 52 Street NE,2018.0,-113.958503725915,51.0763164190347,1
493,26 Avenue and Highfield Road SE,2018.0,-114.04096872077601,51.0305921022045,1
494,26 Avenue and Rundlelawn Road NE,2018.0,-113.97405437238199,51.077885738637704,1
495,26 Avenue approaching 11 Street SE,2018.0,-114.037243814177,51.0305625137823,1
496,26 Avenue approaching 52 Street NE,2018.0,-113.958503725915,51.0763164190347,1
497,26 Avenue at 36 Street NE,2018.0,-113.982237819668,51.0779103718622,1
498,26 Avenue at 40 Street SE,2018.0,-113.97574995236201,51.030516398813496,1
499,26 Street and 22 Avenue SE,2018.0,-113.994847418631,51.03383152497789,1
500,26 Street and 26 Avenue SE,2018.0,-113.994369062951,51.030499271352994,1
501,26 Street and 34 Avenue SE,2018.0,-113.999024741187,51.0231416433557,1
502,26 Street and Bow Trail SW,2018.0,-114.123642763708,51.041507216698,1
503,26 Street and Peigan Trail SE,2018.0,-113.99921064977366,51.01539998212369,3
504,26 Street and Sunridge Boulevard NE,2018.0,-113.99820620966001,51.0765615469666,1
505,26 Street at 19 Avenue SE,2018.0,-113.995794479646,51.035960964566,1
506,27 Avenue and 23 Street NE,2018.0,-114.00508273184201,51.0769309262319,2
507,27 Street and 14 Avenue SE,2018.0,-113.995528847,51.040481716725594,1
508,27 Street and 17 Avenue SW,2018.0,-114.126649443169,51.0378060654745,2
509,27 Street and 21 Avenue SW,2018.0,-114.12665455401002,51.0347120574305,1
510,27 Street and Parkdale Boulevard NW,2018.0,-114.125519766845,51.0541735473228,1
511,27 Street at Barlow Trail SE,2018.0,-113.995525391747,51.0378637240306,1
512,28 Avenue and 22 Street SW,2018.0,-114.11435287123999,51.028580602253506,1
513,28 Avenue and 5 Street NW,2018.0,-114.073998922773,51.077814676384705,1
514,28 Street and 2 Avenue SE,2018.0,-113.99252958675301,51.0499515273127,1
515,28 Street and 26 Avenue SE,2018.0,-113.991838860433,51.030509100679595,1
516,28 Street and 5 Avenue NE,2018.0,-113.993293523696,51.056504629973205,1
517,28 Street and 7 Avenue NE,2018.0,-113.993292227113,51.05856776908979,1
518,28 Street and Memorial Drive SE,2018.0,-113.99137633114533,51.04898876781022,3
519,28 Street and Radcliffe Circle SE,2018.0,-113.98844016906999,51.0471212282856,1
520,28 Street and Radcliffe Drive SE,2018.0,-113.98822494201201,51.04721245255361,1
521,28 Street at Centre Avenue SE,2018.0,-113.99329426068199,51.0523895865879,1
522,29 Street and 114 Avenue SE,2018.0,-113.996173180186,50.950969044001106,1
523,29 Street and 30 Avenue SW,2018.0,-114.129547593464,51.02695270182839,1
524,29 Street and 7 Avenue NW,2018.0,-114.129511077745,51.0587052258858,1
525,29 Street and Richmond Road SW,2018.0,-114.129551930497,51.02595159666821,1
526,29 Street and Sunridge Way NE,2018.0,-113.99182920563999,51.0691926064809,1
527,3 Avenue and 1 Street SW,2018.0,-114.06514571493601,51.050346239841794,1
528,3 Avenue and 4 Street SW,2018.0,-114.07151984576001,51.050531477434596,1
529,3 Avenue and Barlow Trail SE,2018.0,-114.00177512573299,51.04749279257071,1
530,3 Avenue and Centre Street SE,2018.0,-114.062684660062,51.0502825898921,1
531,3 Avenue at 34 Street NW,2018.0,-114.137550877551,51.0583013031396,1
532,3 Avenue at 5 Street SW,2018.0,-114.073521391278,51.0505955908854,1
533,3 Street and 10 Avenue SE,2018.0,-114.055817427263,51.0431111870191,1
534,3 Street and 12 Avenue SE,2018.0,-114.055951756982,51.0412164456283,1
535,3 Street and 5 Avenue  SE,2018.0,-114.055444610341,51.0482001823423,1
536,3 Street and 58 Avenue SE,2018.0,-114.05705074271401,51.001382781894506,1
537,3 Street and 7 Avenue SW,2018.0,-114.070342420515,51.0467234238126,1
538,3 Street at 9 Avenue SW,2018.0,-114.070491846665,51.0448233537502,1
539,3 Street between 6 Avenue and 7 Avenue SE,2018.0,-114.055574263015,51.04630490588389,1
540,30 Avenue and 20 Street SW,2018.0,-114.10945244267599,51.02674769718221,1
541,30 Avenue and Centre Street N,2018.0,-114.062532071236,51.0796282082302,1
542,31 Avenue and 6 Street NE,2018.0,-114.048348003258,51.0786164935517,1
543,31 Avenue and Centre Street N,2018.0,-114.06253598935601,51.0805232186256,1
544,31 Street and Parkdale Boulevard NW,2018.0,-114.132447957029,51.0561109183941,1
545,31 Street and Radisson Drive SE,2018.0,-113.987218028795,51.0375814620531,1
546,32 Avenue and 12 Street NE,2018.0,-114.03011422022699,51.081537515530904,2
547,32 Avenue and 19 Street NE,2018.0,-114.012247752175,51.0815453371388,1
548,32 Avenue and 23 Street NE,2018.0,-114.005084080518,51.081424417608794,2
549,32 Avenue and 26 Street NE,2018.0,-113.99826417971599,51.08142231279545,2
550,32 Avenue and 27 Street NE,2018.0,-113.994825302264,51.08134036015714,2
551,32 Avenue and 32 Street NE,2018.0,-113.98865580898034,51.08133225311126,3
552,32 Avenue and 34 Street NE,2018.0,-113.985509733171,51.081431541093906,2
553,32 Avenue and 36 Avenue NE,2018.0,-114.0464347631,51.0849677562812,1
554,32 Avenue and 36 Street NE,2018.0,-113.98211620612202,51.08149552703415,2
555,32 Avenue and 37 Street SW,2018.0,-114.141137327778,51.0253998716786,1
556,32 Avenue and 38 Street NE,2018.0,-113.97838200228,51.0815500030888,2
557,32 Avenue and 52 Street NE,2018.0,-113.958495103068,51.0814884489637,1
558,32 Avenue and 56 Street NE,2018.0,-113.953004867024,51.081458053481995,1
559,32 Avenue and 6 Street NE,2018.0,-114.04906015098301,51.088623141926405,1
560,32 Avenue and 60 Street NE,2018.0,-113.94675518696998,51.081465083104604,1
561,32 Avenue and 68 Street NE,2018.0,-113.93533781727399,51.08155143995557,3
562,32 Avenue and Catalina Boulevard NE,2018.0,-113.932040664464,51.0815841202895,1
563,32 Avenue and Centre Street NE,2018.0,-114.062503208985,51.0815094038369,1
564,32 Avenue and Deerfoot Trail NE,2018.0,-114.03803233444799,51.0866364874556,1
565,32 Avenue and Montana Cr NW,2018.0,-114.158029141397,51.081428027883604,1
566,32 Avenue and Rundlehorn Drive NE,2018.0,-113.94102300786999,51.0815818946993,1
567,32 Avenue and Rundlelawn Road NE,2018.0,-113.97838445934799,51.08117756124479,1
568,32 Avenue and Sarcee Road SW,2018.0,-114.12955009573099,51.02519106437529,2
569,32 Avenue and northbound Deerfoot Trail NE,2018.0,-114.03803233444799,51.0866364874556,1
570,32 Avenue at 12 Street NE,2018.0,-114.03011422022699,51.081537515530904,1
571,32 Avenue at 15 A Street NE,2018.0,-114.020804448313,51.0814415554004,1
572,32 Avenue at 23 Street NE,2018.0,-114.005084080518,51.081424417608794,1
573,32 Avenue at 26 Street NE,2018.0,-113.998211596386,51.0811979746274,1
574,32 Avenue at 29 Street NE,2018.0,-113.99182017835,51.0815510863311,1
575,32 Avenue at 32 Street NE,2018.0,-113.98865845455501,51.08121343981179,5
576,32 Avenue at 33 Street NW,2018.0,-114.134168484533,51.0814236845868,1
577,32 Avenue at 60 Street NE,2018.0,-113.94675518696998,51.081465083104604,1
